LineId,Time,Component,Content,EventId,EventTemplate,ParameterList
186,2022-10-23T07:39:32.3347031Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnectsimulator' to revision 3.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnectsimulator'"", '3']"
187,2022-10-23T07:39:32.3348070Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
188,2022-10-23T07:39:32.3362388Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnectsimulator exist,0981563d,Identity for the module <*> exist,['controlsystemconnectsimulator']
189,2022-10-23T07:39:32.3533792Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
190,2022-10-23T07:39:36.0260531Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
191,2022-10-23T07:39:36.0300359Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
192,2022-10-23T07:39:36.7698657Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
193,2022-10-23T07:39:37.1388501Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 22 with correlation ID 63e46f9f-4695-484a-a35a-12fb6821c86d.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['22', '63e46f9f-4695-484a-a35a-12fb6821c86d']"
194,2022-10-23T07:39:37.1923787Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is running and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'running', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
195,2022-10-23T07:42:51.8535033Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
196,2022-10-23T07:43:50.4805185Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
197,2022-10-23T07:47:51.9361062Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
198,2022-10-23T07:49:47.5057249Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.configuration of controlsystemconnectsimulator,c0a5a082,Received model <*> of <*>,"['abb.ability.configuration', 'controlsystemconnectsimulator']"
199,2022-10-23T07:49:47.5136447Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnectsimulator'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnectsimulator""]"
200,2022-10-23T07:49:47.7706094Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.SyncModuleConfiguration[0],"Syncing configuration { ""type"": 1, ""objectId"": ""96ef8558-18e6-40fb-887a-10bfd0c1b44f"" } of 'controlsystemconnectsimulator'.",c632c87d,"Syncing configuration { ""type"" 1 ""objectId"" <*> } of <*>","['""96ef8558-18e6-40fb-887a-10bfd0c1b44f""', 'controlsystemconnectsimulator']"
201,2022-10-23T07:49:47.7794191Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 22 with correlation ID 6cc2f6e8-b859-4955-b98e-f1cc5e5c9933.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['22', '6cc2f6e8-b859-4955-b98e-f1cc5e5c9933']"
202,2022-10-23T07:49:47.8717661Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnectsimulator' to revision 4.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnectsimulator'"", '4']"
203,2022-10-23T07:49:47.8720680Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
204,2022-10-23T07:49:47.8745629Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnectsimulator exist,0981563d,Identity for the module <*> exist,['controlsystemconnectsimulator']
205,2022-10-23T07:49:47.9065527Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
206,2022-10-23T07:49:50.3746563Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
207,2022-10-23T07:49:50.7534865Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 23 with correlation ID 6cc2f6e8-b859-4955-b98e-f1cc5e5c9933.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['23', '6cc2f6e8-b859-4955-b98e-f1cc5e5c9933']"
208,2022-10-23T07:49:51.5514496Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
209,2022-10-23T07:49:51.5544157Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
210,2022-10-23T07:49:52.5849042Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is running and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'running', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
211,2022-10-23T07:50:46.2276041Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.configuration of controlsystemconnectsimulator,c0a5a082,Received model <*> of <*>,"['abb.ability.configuration', 'controlsystemconnectsimulator']"
212,2022-10-23T07:50:46.2351616Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnectsimulator'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnectsimulator""]"
213,2022-10-23T07:50:46.4882054Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.SyncModuleConfiguration[0],"Syncing configuration { ""type"": 1, ""objectId"": ""96ef8558-18e6-40fb-887a-10bfd0c1b44f"" } of 'controlsystemconnectsimulator'.",c632c87d,"Syncing configuration { ""type"" 1 ""objectId"" <*> } of <*>","['""96ef8558-18e6-40fb-887a-10bfd0c1b44f""', 'controlsystemconnectsimulator']"
214,2022-10-23T07:50:46.4913982Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 23 with correlation ID 0e69688f-e2d3-4779-a5fe-05f9c7a90d2d.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['23', '0e69688f-e2d3-4779-a5fe-05f9c7a90d2d']"
215,2022-10-23T07:50:46.5975673Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnectsimulator' to revision 5.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnectsimulator'"", '5']"
216,2022-10-23T07:50:46.5988082Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
217,2022-10-23T07:50:46.6015801Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnectsimulator exist,0981563d,Identity for the module <*> exist,['controlsystemconnectsimulator']
218,2022-10-23T07:50:46.6145901Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
219,2022-10-23T07:50:47.3364443Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
220,2022-10-23T07:50:47.6965946Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 24 with correlation ID 0e69688f-e2d3-4779-a5fe-05f9c7a90d2d.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['24', '0e69688f-e2d3-4779-a5fe-05f9c7a90d2d']"
221,2022-10-23T07:50:50.2835995Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
222,2022-10-23T07:50:50.2878334Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
223,2022-10-23T07:50:51.2726572Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is running and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'running', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
224,2022-10-23T07:52:52.0108682Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
225,2022-10-23T07:52:56.0108712Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.configuration of controlsystemconnectsimulator,c0a5a082,Received model <*> of <*>,"['abb.ability.configuration', 'controlsystemconnectsimulator']"
226,2022-10-23T07:52:56.0161972Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnectsimulator'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnectsimulator""]"
227,2022-10-23T07:52:56.2694575Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.SyncModuleConfiguration[0],"Syncing configuration { ""type"": 1, ""objectId"": ""96ef8558-18e6-40fb-887a-10bfd0c1b44f"" } of 'controlsystemconnectsimulator'.",c632c87d,"Syncing configuration { ""type"" 1 ""objectId"" <*> } of <*>","['""96ef8558-18e6-40fb-887a-10bfd0c1b44f""', 'controlsystemconnectsimulator']"
228,2022-10-23T07:52:56.2827193Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 24 with correlation ID e2ddf612-f089-4414-bcd6-6ddf3b914ba8.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['24', 'e2ddf612-f089-4414-bcd6-6ddf3b914ba8']"
229,2022-10-23T07:52:56.3668146Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnectsimulator' to revision 6.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnectsimulator'"", '6']"
230,2022-10-23T07:52:56.3669586Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
231,2022-10-23T07:52:56.3701053Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnectsimulator exist,0981563d,Identity for the module <*> exist,['controlsystemconnectsimulator']
232,2022-10-23T07:52:56.3861454Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
233,2022-10-23T07:53:00.0101075Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
234,2022-10-23T07:53:00.0142624Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is stopped and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'stopped', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
235,2022-10-23T07:53:00.0814594Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
236,2022-10-23T07:53:00.4635761Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 25 with correlation ID e2ddf612-f089-4414-bcd6-6ddf3b914ba8.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['25', 'e2ddf612-f089-4414-bcd6-6ddf3b914ba8']"
237,2022-10-23T07:53:01.0403330Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModuleState[0],Sending telemetry message to report that module state of controlsystemconnectsimulator is running and it is using image abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7,11671f9f,Sending telemetry message to report that module state of <*> is <*> and it is using image <*> <*> <*>,"['controlsystemconnectsimulator', 'running', '', 'abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7']"
238,2022-10-23T07:53:50.4854964Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
239,2022-10-23T07:54:57.8608229Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.configuration of controlsystemconnect,c0a5a082,Received model <*> of <*>,"['abb.ability.configuration', 'controlsystemconnect']"
240,2022-10-23T07:54:57.8666094Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnect'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnect""]"
241,2022-10-23T07:54:58.1194213Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.SyncModuleConfiguration[0],"Syncing configuration { ""type"": 1, ""objectId"": ""8ccc114b-73b7-439e-b2a8-81e11f985ea7"" } of 'controlsystemconnect'.",c632c87d,"Syncing configuration { ""type"" 1 ""objectId"" <*> } of <*>","['""8ccc114b-73b7-439e-b2a8-81e11f985ea7""', 'controlsystemconnect']"
242,2022-10-23T07:54:58.1224347Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 25 with correlation ID 4a9f25fb-8cdb-42ab-be70-59c0d64d894a.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['25', '4a9f25fb-8cdb-42ab-be70-59c0d64d894a']"
243,2022-10-23T07:54:58.2192431Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnect' to revision 3.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnect'"", '3']"
244,2022-10-23T07:54:58.2196298Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
245,2022-10-23T07:54:58.2215409Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnect exist,0981563d,Identity for the module <*> exist,['controlsystemconnect']
246,2022-10-23T07:54:58.2395128Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnect : abbiapcpdev.azurecr.io/control-system-connect:1.25.7.1084@sha256:761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,5aae11d0,Upsert controlsystemconnect abbiapcpdev.azurecr.io/control-system-connect 1.25.7.1084@sha256 761be171540042e93f1c523edd1a5ad5162e97102cc526b0aebdba037942aeb5 to file at /var/ability/modules/imagesInUse.json,[]
247,2022-10-23T07:54:59.7870337Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
248,2022-10-23T07:55:00.1621426Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 26 with correlation ID 4a9f25fb-8cdb-42ab-be70-59c0d64d894a.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['26', '4a9f25fb-8cdb-42ab-be70-59c0d64d894a']"
249,2022-10-23T07:55:19.0048954Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.configuration of controlsystemconnectsimulator,c0a5a082,Received model <*> of <*>,"['abb.ability.configuration', 'controlsystemconnectsimulator']"
250,2022-10-23T07:55:19.0093853Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardModelUpdated[0],Forwarding model.updated to target 'controlsystemconnectsimulator'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""model.updated to target 'controlsystemconnectsimulator""]"
251,2022-10-23T07:55:19.2647698Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.SyncModuleConfiguration[0],"Syncing configuration { ""type"": 1, ""objectId"": ""96ef8558-18e6-40fb-887a-10bfd0c1b44f"" } of 'controlsystemconnectsimulator'.",c632c87d,"Syncing configuration { ""type"" 1 ""objectId"" <*> } of <*>","['""96ef8558-18e6-40fb-887a-10bfd0c1b44f""', 'controlsystemconnectsimulator']"
252,2022-10-23T07:55:19.2847537Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Updating Edge's device model to version 26 with correlation ID 53c6212e-a3ce-4cca-99c1-2ff9e6683d80.,da7ff3f6,Updating Edge's device model to version <*> with correlation ID <*>,"['26', '53c6212e-a3ce-4cca-99c1-2ff9e6683d80']"
253,2022-10-23T07:55:19.3785518Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Updating Typed Module 'controlsystemconnectsimulator' to revision 7.,d784acc9,Updating Typed Module <*> to revision <*>,"[""'controlsystemconnectsimulator'"", '7']"
254,2022-10-23T07:55:19.3789359Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],"Module exists, and it is updated and its configuration is not empty",e8d80cca,Module exists and it is updated and its configuration is not empty,[]
255,2022-10-23T07:55:19.3807328Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateTypedModule[0],Identity for the module controlsystemconnectsimulator exist,0981563d,Identity for the module <*> exist,['controlsystemconnectsimulator']
256,2022-10-23T07:55:19.4098058Z,ABB.Ability.IoTEdge.EdgeAgent.Services.IFileSystemManager[0],Upsert controlsystemconnectsimulator : abbiapcpdev.azurecr.io/control-system-connect-simulator:1.24.16.30987@sha256:521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,797f44e3,Upsert controlsystemconnectsimulator abbiapcpdev.azurecr.io/control-system-connect-simulator 1.24.16.30987@sha256 521bad7d98adb1a744b42731088ff11954949ffc513e80d79162129ad07d82f7 to file at /var/ability/modules/imagesInUse.json,[]
257,2022-10-23T07:55:19.5036771Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardTypeCreate[0],Received type.create from 'controlsystemconnect'.,07d3be8d,Received <*> from 'controlsystemconnect'.,['type.create']
258,2022-10-23T07:55:21.5179279Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.UpdateDeviceModel[0],Edge's device model updated to version 27 with correlation ID 53c6212e-a3ce-4cca-99c1-2ff9e6683d80.,15f08636,Edge's device model updated to version <*> with correlation ID <*>,"['27', '53c6212e-a3ce-4cca-99c1-2ff9e6683d80']"
259,2022-10-23T07:55:21.6328775Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ReceiveModel[0],Received model abb.ability.device of edge-proxy,c0a5a082,Received model <*> of <*>,"['abb.ability.device', 'edge-proxy']"
260,2022-10-23T07:55:22.7275510Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardTypeCreate[0],Forwarding type.create failure to 'controlsystemconnect'.,206fbea4,Forwarding <*> <*> <*> <*>,"['', '', ""type.create failure to 'controlsystemconnect""]"
261,2022-10-23T07:55:22.7676934Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardTypeCreate[0],Received type.create from 'controlsystemconnect'.,07d3be8d,Received <*> from 'controlsystemconnect'.,['type.create']
262,2022-10-23T07:55:22.7755873Z,ABB.Ability.IoTEdge.EdgeAgent.Behaviors.ForwardTypeCreate[0],Received type.create from 'controlsystemconnect'.,07d3be8d,Received <*> from 'controlsystemconnect'.,['type.create']
