LineId,Time,Component,Content,EventId,EventTemplate,ParameterList
193,2022-10-22T08:15:59.8674981Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
194,2022-10-22T08:16:57.7948868Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
195,2022-10-22T08:20:59.9407389Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
196,2022-10-22T08:26:00.0328520Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
197,2022-10-22T08:26:57.7977441Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
198,2022-10-22T08:31:00.0959638Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
199,2022-10-22T08:36:00.1673632Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
200,2022-10-22T08:36:57.8026044Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
201,2022-10-22T08:41:00.2491083Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
202,2022-10-22T08:46:00.3070616Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
203,2022-10-22T08:46:57.8034833Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
204,2022-10-22T08:51:00.3792444Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
205,2022-10-22T08:56:00.4635469Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
206,2022-10-22T08:56:57.8113624Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
207,2022-10-22T09:01:00.5382714Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
208,2022-10-22T09:06:00.6232884Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
209,2022-10-22T09:06:57.8126140Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
210,2022-10-22T09:11:00.7115504Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
211,2022-10-22T09:16:00.7867043Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
212,2022-10-22T09:16:57.8227448Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
213,2022-10-22T09:21:00.8664617Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
214,2022-10-22T09:26:00.9317449Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
215,2022-10-22T09:26:57.8255747Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
216,2022-10-22T09:31:01.0048800Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
217,2022-10-22T09:36:01.0761647Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
218,2022-10-22T09:36:57.8307341Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
219,2022-10-22T09:41:01.1537015Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
220,2022-10-22T09:46:01.2214621Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
221,2022-10-22T09:46:57.8350125Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
222,2022-10-22T09:51:01.2885381Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
223,2022-10-22T09:56:01.3616186Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
224,2022-10-22T09:56:57.8383528Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
225,2022-10-22T10:01:01.4369186Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
226,2022-10-22T10:06:01.5163134Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
227,2022-10-22T10:06:57.8414134Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
228,2022-10-22T10:11:01.5881015Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
229,2022-10-22T10:16:01.6574167Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
230,2022-10-22T10:16:57.8481768Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
231,2022-10-22T10:21:01.7307155Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
232,2022-10-22T10:26:01.7968547Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
233,2022-10-22T10:26:57.8535823Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
234,2022-10-22T10:31:01.8585109Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
235,2022-10-22T10:36:01.9215581Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
236,2022-10-22T10:36:57.8628655Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
237,2022-10-22T10:41:01.9990006Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
238,2022-10-22T10:46:02.0677970Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
239,2022-10-22T10:46:57.8694360Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
240,2022-10-22T10:51:02.1392618Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
241,2022-10-22T10:56:02.2056092Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
242,2022-10-22T10:56:57.8779775Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
243,2022-10-22T11:01:02.2768497Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
244,2022-10-22T11:06:02.3475602Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
245,2022-10-22T11:06:57.8810983Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
246,2022-10-22T11:11:02.4261849Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
247,2022-10-22T11:16:02.4941873Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
248,2022-10-22T11:16:57.8868787Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
249,2022-10-22T11:21:02.5644169Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
250,2022-10-22T11:26:02.6377228Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
251,2022-10-22T11:26:57.8917713Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
252,2022-10-22T11:31:02.7289653Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
253,2022-10-22T11:36:02.7988768Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
254,2022-10-22T11:36:57.9026890Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
255,2022-10-22T11:41:02.8724182Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
256,2022-10-22T11:46:02.9363891Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
257,2022-10-22T11:46:57.9102395Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
258,2022-10-22T11:51:03.0097559Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
259,2022-10-22T11:56:03.0884876Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
260,2022-10-22T11:56:57.9175051Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
261,2022-10-22T12:01:03.1603602Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
262,2022-10-22T12:06:03.2476092Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
263,2022-10-22T12:06:57.9258601Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
264,2022-10-22T12:11:03.3232492Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
265,2022-10-22T12:16:03.3987148Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
266,2022-10-22T12:16:57.9388868Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
267,2022-10-22T12:21:03.4700535Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
268,2022-10-22T12:26:03.5345259Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
269,2022-10-22T12:26:57.9467553Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
270,2022-10-22T12:31:03.6175535Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
271,2022-10-22T12:36:03.7061100Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
272,2022-10-22T12:36:57.9501549Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
273,2022-10-22T12:41:03.7792901Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
274,2022-10-22T12:46:03.8748590Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
275,2022-10-22T12:46:57.9537364Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
276,2022-10-22T12:51:03.9438015Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
277,2022-10-22T12:56:04.0111971Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
278,2022-10-22T12:56:57.9671890Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
279,2022-10-22T13:01:04.1280433Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
280,2022-10-22T13:06:04.2061646Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
281,2022-10-22T13:06:57.9740223Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
282,2022-10-22T13:11:04.2834738Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
283,2022-10-22T13:16:04.3479628Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
284,2022-10-22T13:16:57.9818580Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
285,2022-10-22T13:21:04.4265039Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
286,2022-10-22T13:26:04.5080993Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
287,2022-10-22T13:26:57.9894341Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
288,2022-10-22T13:31:04.5722600Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
289,2022-10-22T13:36:04.6468236Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
290,2022-10-22T13:36:57.9919881Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
291,2022-10-22T13:41:04.7133043Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
292,2022-10-22T13:46:04.7704156Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
293,2022-10-22T13:46:57.9995131Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
294,2022-10-22T13:51:04.8476520Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
295,2022-10-22T13:56:04.9172827Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
296,2022-10-22T13:56:58.0110736Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
297,2022-10-22T14:01:04.9850425Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
298,2022-10-22T14:06:05.0565600Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
299,2022-10-22T14:06:58.0176029Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
300,2022-10-22T14:11:05.1420217Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
301,2022-10-22T14:16:05.2061952Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
302,2022-10-22T14:16:58.0232199Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
303,2022-10-22T14:21:05.2729197Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
304,2022-10-22T14:26:05.3417457Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
305,2022-10-22T14:26:58.0286136Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
306,2022-10-22T14:31:05.4219721Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
307,2022-10-22T14:36:05.4848541Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
308,2022-10-22T14:36:58.0349956Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
309,2022-10-22T14:41:05.5465068Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
310,2022-10-22T14:46:05.6130111Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
311,2022-10-22T14:46:58.0432105Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
312,2022-10-22T14:51:05.6936311Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
313,2022-10-22T14:56:05.7607804Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
314,2022-10-22T14:56:58.0521669Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
315,2022-10-22T15:01:05.8351017Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
316,2022-10-22T15:06:05.9049524Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
317,2022-10-22T15:06:58.0627155Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
318,2022-10-22T15:11:05.9637774Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
319,2022-10-22T15:16:06.0370172Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
320,2022-10-22T15:16:58.0708601Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
321,2022-10-22T15:21:06.1162723Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
322,2022-10-22T15:26:06.1997875Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
323,2022-10-22T15:26:58.0747280Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
324,2022-10-22T15:31:06.2687747Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
325,2022-10-22T15:36:06.3369023Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
326,2022-10-22T15:36:58.0803941Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
327,2022-10-22T15:41:06.4225765Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
328,2022-10-22T15:46:06.5054146Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
329,2022-10-22T15:46:58.0879476Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
330,2022-10-22T15:51:06.5808957Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
331,2022-10-22T15:56:06.6579415Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
332,2022-10-22T15:56:58.0926700Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
333,2022-10-22T16:01:06.7244607Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
334,2022-10-22T16:06:06.7982144Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
335,2022-10-22T16:06:58.0989694Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
336,2022-10-22T16:11:06.8719264Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
337,2022-10-22T16:16:06.9534423Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
338,2022-10-22T16:16:58.1097453Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
339,2022-10-22T16:21:07.0158569Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
340,2022-10-22T16:26:07.1006572Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
341,2022-10-22T16:26:58.1179394Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
342,2022-10-22T16:31:07.1674068Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
343,2022-10-22T16:36:07.2463666Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
344,2022-10-22T16:36:58.1246302Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
345,2022-10-22T16:41:07.3295033Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
346,2022-10-22T16:46:07.3936076Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
347,2022-10-22T16:46:58.1345522Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
348,2022-10-22T16:51:07.4601144Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
349,2022-10-22T16:56:07.5306162Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
350,2022-10-22T16:56:58.1425870Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
351,2022-10-22T17:01:07.6043846Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
352,2022-10-22T17:06:07.6686313Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
353,2022-10-22T17:06:58.1544286Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
354,2022-10-22T17:11:07.7381629Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
355,2022-10-22T17:16:07.8114457Z,ABB.Ability.IoTEdge.EdgeAgent.Services.HealthCheckService[0],Heartbeat requested,f78b4b4e,Heartbeat requested,[]
356,2022-10-22T17:16:58.1567115Z,ABB.Ability.IoTEdge.EdgeAgent.Services.ReportingBackgroundService[0],Sending system report.,368e49f2,Sending system report.,[]
